company_name,departure_time,pickup_point,arrival_time,dropoff_point,price_original,price_discounted,departure_date,start_point,destination,rating_safety,rating_info_accuracy,rating_info_completeness,rating_staff_attitude,rating_comfort,rating_service_quality,rating_punctuality,rating_overall,reviewer_count,number_of_seat,duration_minutes
FUTA HÀ SƠN,10:30:00,Other,17:50,Bến xe,420000,420000,2025-11-15,Hà Nội,Sa Pa - Lào Cai,4.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,370,24,440
HK BUSLINES,23:30:00,Văn phòng,04:25,Văn phòng,420000,420000,2025-11-15,Hà Nội,Sa Pa - Lào Cai,4.7,4.6,4.6,4.6,4.6,4.6,4.7,4.6,1903,24,295
HK BUSLINES,23:45:00,Văn phòng,05:45,Văn phòng,420000,420000,2025-11-15,Hà Nội,Sa Pa - Lào Cai,4.7,4.6,4.6,4.6,4.6,4.6,4.7,4.6,1903,24,360
HK BUSLINES,23:50:00,Văn phòng,04:45,Văn phòng,420000,420000,2025-11-15,Hà Nội,Sa Pa - Lào Cai,4.7,4.6,4.6,4.6,4.6,4.6,4.7,4.6,1903,24,295
G8 SAPA OPEN TOUR,07:45:00,Văn phòng,12:40,Văn phòng,420000,420000,2025-11-15,Hà Nội,Sa Pa - Lào Cai,4.7,4.6,4.6,4.6,4.6,4.6,4.6,4.6,2047,24,295
FUTA HÀ SƠN,22:30:00,Other,05:25,Other,420000,420000,2025-11-15,Hà Nội,Sa Pa - Lào Cai,4.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,370,24,415
G8 SAPA OPEN TOUR,06:30:00,Văn phòng,11:25,Văn phòng,420000,420000,2025-11-15,Hà Nội,Sa Pa - Lào Cai,4.7,4.6,4.6,4.6,4.6,4.6,4.6,4.6,2047,24,295
G8 SAPA OPEN TOUR,09:15:00,Văn phòng,14:10,Văn phòng,420000,420000,2025-11-15,Hà Nội,Sa Pa - Lào Cai,4.7,4.6,4.6,4.6,4.6,4.6,4.6,4.6,2047,24,295
FUTA HÀ SƠN,22:35:00,Other,05:15,Other,310000,310000,2025-11-15,Hà Nội,Sa Pa - Lào Cai,4.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,370,34,400
Sao Việt,22:00:00,Văn phòng,04:15,Văn phòng,400000,400000,2025-11-15,Hà Nội,Sa Pa - Lào Cai,4.5,4.3,4.4,4.2,4.3,4.2,4.5,4.3,3160,21,375
Sao Việt,06:00:00,Văn phòng,12:00,Văn phòng,400000,400000,2025-11-15,Hà Nội,Sa Pa - Lào Cai,4.5,4.3,4.4,4.2,4.3,4.2,4.5,4.3,3160,21,360
Sao Việt,23:30:00,Văn phòng,05:30,Văn phòng,400000,400000,2025-11-15,Hà Nội,Sa Pa - Lào Cai,4.5,4.3,4.4,4.2,4.3,4.2,4.5,4.3,3160,21,360
Cường Phát Limousine,06:30:00,Văn phòng,12:00,Văn phòng,380000,365000,2025-11-15,Hà Nội,Sa Pa - Lào Cai,4.8,4.7,4.7,4.6,4.9,4.7,4.7,4.6,23,11,330
Cường Phát Limousine,14:30:00,Văn phòng,20:00,Văn phòng,380000,365000,2025-11-15,Hà Nội,Sa Pa - Lào Cai,4.8,4.7,4.7,4.6,4.9,4.7,4.7,4.6,23,11,330
King Express Bus,07:02:00,Other,13:07,Other,290000,290000,2025-11-15,Hà Nội,Sa Pa - Lào Cai,4.3,4.0,4.2,4.3,3.9,4.0,4.3,4.2,240,32,365
King Express Bus,07:01:00,Other,13:06,Other,340000,340000,2025-11-15,Hà Nội,Sa Pa - Lào Cai,4.3,4.0,4.2,4.3,3.9,4.0,4.3,4.2,240,20,365
Sao Vàng,20:15:00,Other,02:00,Bến xe,270000,260000,2025-11-15,Hà Nội,Sa Pa - Lào Cai,4.0,3.6,3.6,4.0,3.9,3.8,4.6,3.8,37,38,345
Phong Khánh,20:15:00,Bến xe,00:55,Other,300000,300000,2025-11-15,Hà Nội,Sa Pa - Lào Cai,4.4,4.0,4.0,4.3,3.9,4.0,4.0,3.9,31,34,280
Sao Vàng,09:30:00,Other,15:15,Bến xe,270000,260000,2025-11-15,Hà Nội,Sa Pa - Lào Cai,4.0,3.6,3.6,4.0,3.9,3.8,4.6,3.8,37,38,345
Sao Vàng,20:45:00,Other,02:00,Bến xe,270000,260000,2025-11-15,Hà Nội,Sa Pa - Lào Cai,4.0,3.6,3.6,4.0,3.9,3.8,4.6,3.8,37,38,315
FUTA HÀ SƠN,18:10:00,Văn phòng,20:20,Bến xe,360000,360000,2025-11-15,Hà Nội,Ninh Bình,4.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,370,24,130
Ninh Bình Discovery Bus,12:30:00,Other,14:00,Other,250000,250000,2025-11-15,Hà Nội,Ninh Bình,4.7,4.5,4.6,4.7,4.6,4.8,4.7,4.5,34,11,90
Hoa Lư Limousine,12:00:00,Other,13:20,Văn phòng,155000,155000,2025-11-15,Hà Nội,Ninh Bình,4.3,4.3,4.3,4.4,4.6,4.4,4.6,4.3,140,11,80
X.E Việt Nam,19:20:00,Other,21:08,Other,155000,155000,2025-11-15,Hà Nội,Ninh Bình,4.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,1650,11,108
Tràng An Limousine,08:50:00,Văn phòng,10:10,Văn phòng,155000,155000,2025-11-15,Hà Nội,Ninh Bình,4.3,4.4,4.4,4.2,4.4,4.3,4.7,4.3,1086,12,80
Tam Coc Queen Travel,11:30:00,Other,13:30,Other,250000,250000,2025-11-15,Hà Nội,Ninh Bình,5.0,4.8,4.8,5.0,5.0,5.0,5.0,4.8,13,11,120
Ninh Bình Excursion Transport,07:30:00,Văn phòng,09:55,Văn phòng,170000,160000,2025-11-15,Hà Nội,Ninh Bình,4.4,4.2,4.2,4.4,4.3,4.4,4.2,4.2,170,11,145
Bình Minh Limousine,09:00:00,Văn phòng,10:30,Văn phòng,140000,140000,2025-11-15,Hà Nội,Ninh Bình,4.0,3.9,3.9,3.9,3.9,3.9,4.6,3.9,157,11,90
Ninh Bình Car,10:00:00,Văn phòng,11:20,Văn phòng,170000,170000,2025-11-15,Hà Nội,Ninh Bình,4.6,4.5,4.6,4.6,4.6,4.5,4.6,4.6,292,12,80
HKA GO,19:00:00,Văn phòng,22:00,Văn phòng,160000,144000,2025-11-15,Hà Nội,Ninh Bình,4.9,4.6,4.7,4.7,4.6,4.7,4.8,4.8,23,18,180
Ninh Bình Discovery Bus,08:30:00,Other,10:00,Other,250000,250000,2025-11-15,Hà Nội,Ninh Bình,4.7,4.5,4.6,4.7,4.6,4.8,4.7,4.5,34,11,90
Hoa Lư Limousine,11:00:00,Other,12:20,Văn phòng,155000,155000,2025-11-15,Hà Nội,Ninh Bình,4.3,4.3,4.3,4.4,4.6,4.4,4.6,4.3,140,11,80
Tràng An Limousine,12:00:00,Văn phòng,13:20,Văn phòng,155000,155000,2025-11-15,Hà Nội,Ninh Bình,4.3,4.4,4.4,4.2,4.4,4.3,4.7,4.3,1086,12,80
Tam Coc Queen Travel,12:30:00,Other,14:30,Other,250000,250000,2025-11-15,Hà Nội,Ninh Bình,5.0,4.8,4.8,5.0,5.0,5.0,5.0,4.8,13,11,120
Ninh Bình Excursion Transport,09:30:00,Văn phòng,11:55,Văn phòng,170000,160000,2025-11-15,Hà Nội,Ninh Bình,4.4,4.2,4.2,4.4,4.3,4.4,4.2,4.2,170,11,145
Bình Minh Limousine,16:00:00,Văn phòng,17:30,Văn phòng,140000,140000,2025-11-15,Hà Nội,Ninh Bình,4.0,3.9,3.9,3.9,3.9,3.9,4.6,3.9,157,11,90
Ninh Bình Car,19:00:00,Văn phòng,20:20,Văn phòng,170000,170000,2025-11-15,Hà Nội,Ninh Bình,4.6,4.5,4.6,4.6,4.6,4.5,4.6,4.6,292,12,80
HKA GO,07:00:00,Văn phòng,10:00,Văn phòng,160000,160000,2025-11-15,Hà Nội,Ninh Bình,4.9,4.6,4.7,4.7,4.6,4.7,4.8,4.8,23,18,180
FUTA HÀ SƠN,17:30:00,Bến xe,19:00,Other,300000,300000,2025-11-15,Hà Nội,Ninh Bình,4.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,370,34,90
Khánh An Limousine,07:30:00,Other,09:10,Văn phòng,155000,155000,2025-11-15,Hà Nội,Ninh Bình,4.7,4.8,4.8,4.8,4.9,4.8,4.9,4.8,138,11,100
Thành Hưng,07:45:00,Other,09:45,Bến xe,70000,70000,2025-11-15,Hà Nội,Ninh Bình,5.0,5.0,5.0,5.0,5.0,5.0,4.7,5.0,2,29,120
Minh Long Limousine,17:00:00,Other,19:00,Văn phòng,200000,200000,2025-11-15,Hà Nội,Ninh Bình,5.0,4.7,4.9,4.7,4.7,4.7,4.7,4.9,24,11,120
Hiếu Viện,13:30:00,Bến xe,15:10,Other,250000,250000,2025-11-15,Hà Nội,Ninh Bình,4.4,4.4,4.5,4.3,4.0,4.2,4.6,4.5,146,36,100
Nam Quỳnh Anh,21:00:00,Other,00:00,Other,350000,350000,2025-11-15,Hà Nội,Ninh Bình,4.5,4.3,4.5,4.2,4.2,4.2,4.8,4.2,2050,24,180
Ninh Bình Discovery Bus,11:30:00,Other,13:00,Other,250000,250000,2025-11-15,Hà Nội,Ninh Bình,4.7,4.5,4.6,4.7,4.6,4.8,4.7,4.5,34,11,90
Ninh Bình Discovery Bus,10:30:00,Other,12:00,Other,250000,250000,2025-11-15,Hà Nội,Ninh Bình,4.7,4.5,4.6,4.7,4.6,4.8,4.7,4.5,34,11,90
Hoa Lư Limousine,07:30:00,Other,08:50,Văn phòng,155000,155000,2025-11-15,Hà Nội,Ninh Bình,4.3,4.3,4.3,4.4,4.6,4.4,4.6,4.3,140,11,80
Ninh Bình Discovery Bus,13:30:00,Other,15:00,Other,250000,250000,2025-11-15,Hà Nội,Ninh Bình,4.7,4.5,4.6,4.7,4.6,4.8,4.7,4.5,34,11,90
Hoa Lư Limousine,05:30:00,Other,06:50,Văn phòng,155000,155000,2025-11-15,Hà Nội,Ninh Bình,4.3,4.3,4.3,4.4,4.6,4.4,4.6,4.3,140,11,80
Hoa Lư Limousine,13:30:00,Other,14:50,Văn phòng,155000,155000,2025-11-15,Hà Nội,Ninh Bình,4.3,4.3,4.3,4.4,4.6,4.4,4.6,4.3,140,11,80
Tràng An Limousine,05:50:00,Văn phòng,07:10,Văn phòng,155000,155000,2025-11-15,Hà Nội,Ninh Bình,4.3,4.4,4.4,4.2,4.4,4.3,4.7,4.3,1086,12,80
Tràng An Limousine,06:50:00,Văn phòng,08:10,Văn phòng,155000,155000,2025-11-15,Hà Nội,Ninh Bình,4.3,4.4,4.4,4.2,4.4,4.3,4.7,4.3,1086,12,80
Tràng An Limousine,10:01:00,Văn phòng,11:21,Văn phòng,155000,155000,2025-11-15,Hà Nội,Ninh Bình,4.3,4.4,4.4,4.2,4.4,4.3,4.7,4.3,1086,12,80
Tam Coc Queen Travel,10:30:00,Other,12:30,Other,250000,250000,2025-11-15,Hà Nội,Ninh Bình,5.0,4.8,4.8,5.0,5.0,5.0,5.0,4.8,13,11,120
Tam Coc Queen Travel,09:30:00,Other,11:30,Other,250000,250000,2025-11-15,Hà Nội,Ninh Bình,5.0,4.8,4.8,5.0,5.0,5.0,5.0,4.8,13,11,120
Ninh Bình Excursion Transport,09:31:00,Văn phòng,11:56,Văn phòng,170000,160000,2025-11-15,Hà Nội,Ninh Bình,4.4,4.2,4.2,4.4,4.3,4.4,4.2,4.2,170,11,145
X.E Việt Nam,15:00:00,Other,16:48,Other,155000,155000,2025-11-15,Hà Nội,Ninh Bình,4.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,1650,11,108
Ninh Bình Discovery Bus,16:30:00,Other,18:00,Other,250000,250000,2025-11-15,Hà Nội,Ninh Bình,4.7,4.5,4.6,4.7,4.6,4.8,4.7,4.5,34,11,90
Ninh Bình Discovery Bus,09:30:00,Other,11:00,Other,250000,250000,2025-11-15,Hà Nội,Ninh Bình,4.7,4.5,4.6,4.7,4.6,4.8,4.7,4.5,34,11,90
Ninh Bình Discovery Bus,14:30:00,Other,16:00,Other,250000,250000,2025-11-15,Hà Nội,Ninh Bình,4.7,4.5,4.6,4.7,4.6,4.8,4.7,4.5,34,11,90
Hoa Lư Limousine,16:30:00,Other,17:50,Văn phòng,155000,155000,2025-11-15,Hà Nội,Ninh Bình,4.3,4.3,4.3,4.4,4.6,4.4,4.6,4.3,140,11,80
Hoa Lư Limousine,18:30:00,Other,19:50,Văn phòng,155000,100000,2025-11-15,Hà Nội,Ninh Bình,4.3,4.3,4.3,4.4,4.6,4.4,4.6,4.3,140,11,80
Hoa Lư Limousine,13:00:00,Other,14:20,Văn phòng,155000,155000,2025-11-15,Hà Nội,Ninh Bình,4.3,4.3,4.3,4.4,4.6,4.4,4.6,4.3,140,11,80
Tràng An Limousine,11:50:00,Văn phòng,13:10,Văn phòng,155000,155000,2025-11-15,Hà Nội,Ninh Bình,4.3,4.4,4.4,4.2,4.4,4.3,4.7,4.3,1086,12,80
Tràng An Limousine,09:00:00,Văn phòng,10:20,Văn phòng,155000,155000,2025-11-15,Hà Nội,Ninh Bình,4.3,4.4,4.4,4.2,4.4,4.3,4.7,4.3,1086,12,80
Tràng An Limousine,10:00:00,Văn phòng,11:20,Văn phòng,155000,155000,2025-11-15,Hà Nội,Ninh Bình,4.3,4.4,4.4,4.2,4.4,4.3,4.7,4.3,1086,12,80
Tam Coc Queen Travel,08:30:00,Other,10:30,Other,250000,250000,2025-11-15,Hà Nội,Ninh Bình,5.0,4.8,4.8,5.0,5.0,5.0,5.0,4.8,13,11,120
Bình Minh Limousine,19:00:00,Văn phòng,20:30,Văn phòng,140000,130000,2025-11-15,Hà Nội,Ninh Bình,4.0,3.9,3.9,3.9,3.9,3.9,4.6,3.9,157,11,90
Ninh Bình Car,11:00:00,Văn phòng,12:20,Văn phòng,170000,170000,2025-11-15,Hà Nội,Ninh Bình,4.6,4.5,4.6,4.6,4.6,4.5,4.6,4.6,292,12,80
Ninh Bình Car,09:00:00,Văn phòng,10:20,Văn phòng,170000,170000,2025-11-15,Hà Nội,Ninh Bình,4.6,4.5,4.6,4.6,4.6,4.5,4.6,4.6,292,12,80
Ninh Bình Car,06:00:00,Văn phòng,07:20,Văn phòng,170000,170000,2025-11-15,Hà Nội,Ninh Bình,4.6,4.5,4.6,4.6,4.6,4.5,4.6,4.6,292,12,80
Bình Minh Limousine,08:00:00,Văn phòng,09:30,Văn phòng,140000,140000,2025-11-15,Hà Nội,Ninh Bình,4.0,3.9,3.9,3.9,3.9,3.9,4.6,3.9,157,11,90
Bình Minh Limousine,15:00:00,Văn phòng,16:30,Văn phòng,140000,140000,2025-11-15,Hà Nội,Ninh Bình,4.0,3.9,3.9,3.9,3.9,3.9,4.6,3.9,157,11,90
Tam Coc Queen Travel,07:30:00,Other,09:30,Other,250000,250000,2025-11-15,Hà Nội,Ninh Bình,5.0,4.8,4.8,5.0,5.0,5.0,5.0,4.8,13,11,120
Anh Huy Travel,08:00:00,Văn phòng,10:10,Văn phòng,150000,135000,2025-11-15,Hà Nội,Hải Phòng,4.7,4.6,4.7,4.6,4.5,4.5,4.6,4.6,1025,16,130
Daiichi Travel,11:00:00,Văn phòng,14:10,Văn phòng,250000,250000,2025-11-15,Hà Nội,Hải Phòng,4.7,4.8,4.8,4.8,4.6,4.7,4.5,4.7,353,45,190
Hải Phòng Travel,21:00:00,Other,22:30,Other,230000,230000,2025-11-15,Hà Nội,Hải Phòng,4.5,4.3,4.3,4.4,4.4,4.3,4.4,4.4,1256,11,90
Cát Bà Limousine,10:30:00,Văn phòng,13:30,Văn phòng,420000,380000,2025-11-15,Hà Nội,Hải Phòng,4.7,4.6,4.5,4.7,4.6,4.6,4.7,4.7,127,9,180
Hải Âu,18:00:00,Bến xe,19:10,Bến xe,130000,130000,2025-11-15,Hà Nội,Hải Phòng,4.8,4.8,4.9,4.8,4.8,4.8,4.9,4.8,7288,45,70
Hoàng Phương Limousine,17:01:00,Other,19:01,Other,230000,230000,2025-11-15,Hà Nội,Hải Phòng,4.7,4.4,4.4,4.4,4.5,4.2,4.7,4.4,99,9,120
Kết Đoàn Bus,04:50:00,Văn phòng,06:20,Văn phòng,150000,150000,2025-11-15,Hà Nội,Hải Phòng,4.4,4.2,4.4,4.3,4.3,4.3,4.4,4.1,1282,16,90
Vip Phương Huy Luxury,19:02:00,Văn phòng,20:32,Văn phòng,220000,220000,2025-11-15,Hà Nội,Hải Phòng,4.6,4.5,4.6,4.5,4.6,4.5,4.6,4.5,143,11,90
Nguyễn Gia Limousine,17:30:00,Văn phòng,18:00,Văn phòng,220000,220000,2025-11-15,Hà Nội,Hải Phòng,4.6,4.3,4.5,4.4,4.5,4.2,4.0,4.3,129,11,30
Anh Huy Đất Cảng,19:00:00,Bến xe,21:35,Bến xe,150000,130000,2025-11-15,Hà Nội,Hải Phòng,4.3,3.9,3.9,3.9,4.2,3.9,4.7,4.0,185,45,155
Daiichi Travel,12:30:00,Văn phòng,15:40,Văn phòng,250000,250000,2025-11-15,Hà Nội,Hải Phòng,4.7,4.8,4.8,4.8,4.6,4.7,4.5,4.7,353,45,190
Anh Huy Travel,19:00:00,Văn phòng,21:10,Văn phòng,150000,135000,2025-11-15,Hà Nội,Hải Phòng,4.7,4.6,4.7,4.6,4.5,4.5,4.6,4.6,1025,16,130
Hải Phòng Travel,15:03:00,Other,16:33,Other,220000,220000,2025-11-15,Hà Nội,Hải Phòng,4.5,4.3,4.3,4.4,4.4,4.3,4.4,4.4,1256,27,90
Hải Âu,10:00:00,Bến xe,11:10,Bến xe,130000,130000,2025-11-15,Hà Nội,Hải Phòng,4.8,4.8,4.9,4.8,4.8,4.8,4.9,4.8,7288,45,70
Hoàng Phương Limousine,16:00:00,Other,18:00,Other,230000,230000,2025-11-15,Hà Nội,Hải Phòng,4.7,4.4,4.4,4.4,4.5,4.2,4.7,4.4,99,9,120
Good morning Cát Bà,14:00:00,Văn phòng,17:25,Văn phòng,300000,270000,2025-11-15,Hà Nội,Hải Phòng,4.7,4.6,4.5,4.7,4.6,4.6,4.7,4.7,127,45,205
Kết Đoàn Bus,13:50:00,Văn phòng,15:35,Bến xe,150000,150000,2025-11-15,Hà Nội,Hải Phòng,4.4,4.2,4.4,4.3,4.3,4.3,4.4,4.1,1282,16,105
Vip Phương Huy Luxury,19:01:00,Văn phòng,20:31,Văn phòng,220000,220000,2025-11-15,Hà Nội,Hải Phòng,4.6,4.5,4.6,4.5,4.6,4.5,4.6,4.5,143,11,90
Nguyễn Gia Limousine,17:31:00,Văn phòng,18:01,Văn phòng,220000,220000,2025-11-15,Hà Nội,Hải Phòng,4.6,4.3,4.5,4.4,4.5,4.2,4.0,4.3,129,11,30
Anh Huy Đất Cảng,10:30:00,Văn phòng,12:20,Bến xe,150000,130000,2025-11-15,Hà Nội,Hải Phòng,4.3,3.9,3.9,3.9,4.2,3.9,4.7,4.0,185,45,110
Cát Bà Luxury,10:30:00,Văn phòng,13:30,Văn phòng,300000,300000,2025-11-15,Hà Nội,Hải Phòng,3.3,2.8,2.6,2.7,2.6,2.6,2.6,2.7,10,45,180
Cát Bà Express,07:45:00,Văn phòng,11:15,Văn phòng,300000,300000,2025-11-15,Hà Nội,Hải Phòng,4.9,4.9,4.9,5.0,4.7,4.9,5.0,5.0,109,34,210
Hoàng Phú Limousine,16:00:00,Văn phòng,17:30,Văn phòng,220000,220000,2025-11-15,Hà Nội,Hải Phòng,4.2,4.0,4.0,4.1,4.2,3.9,4.1,4.0,249,9,90
Duy Khánh Limousine,20:20:00,Văn phòng,21:50,Văn phòng,180000,170000,2025-11-15,Hà Nội,Hải Phòng,4.0,4.0,4.1,4.0,3.9,3.8,4.0,3.8,674,9,90
Hoàng Hà,08:30:00,Other,10:55,Bến xe,100000,100000,2025-11-15,Hà Nội,Hải Phòng,4.5,4.5,4.5,4.5,4.5,4.5,4.3,4.5,104,40,145
Cát Bà Go Easy Limousine,11:00:00,Văn phòng,14:30,Văn phòng,350000,340000,2025-11-15,Hà Nội,Hải Phòng,4.9,4.8,5.0,4.9,4.7,4.8,5.0,4.5,20,19,210
Green Bus,07:00:00,Văn phòng,11:00,Văn phòng,380000,380000,2025-11-15,Hà Nội,Hải Phòng,3.6,3.4,3.4,3.8,3.6,3.6,3.0,3.2,5,10,240
The New Way,07:00:00,Văn phòng,11:00,Văn phòng,380000,380000,2025-11-15,Hà Nội,Hải Phòng,3.0,3.0,2.7,2.8,3.0,3.0,3.7,2.9,30,9,240
Anh Huy Travel,07:00:00,Văn phòng,09:10,Văn phòng,150000,135000,2025-11-15,Hà Nội,Hải Phòng,4.7,4.6,4.7,4.6,4.5,4.5,4.6,4.6,1025,16,130
Anh Huy Travel,04:45:00,Văn phòng,06:55,Văn phòng,150000,135000,2025-11-15,Hà Nội,Hải Phòng,4.7,4.6,4.7,4.6,4.5,4.5,4.6,4.6,1025,16,130
Anh Huy Travel,14:00:00,Văn phòng,16:10,Văn phòng,150000,135000,2025-11-15,Hà Nội,Hải Phòng,4.7,4.6,4.7,4.6,4.5,4.5,4.6,4.6,1025,16,130
Daiichi Travel,14:30:00,Văn phòng,17:40,Văn phòng,250000,250000,2025-11-15,Hà Nội,Hải Phòng,4.7,4.8,4.8,4.8,4.6,4.7,4.5,4.7,353,45,190
Daiichi Travel,15:30:00,Văn phòng,18:40,Văn phòng,250000,250000,2025-11-15,Hà Nội,Hải Phòng,4.7,4.8,4.8,4.8,4.6,4.7,4.5,4.7,353,45,190
Daiichi Travel,08:00:00,Văn phòng,11:10,Văn phòng,250000,250000,2025-11-15,Hà Nội,Hải Phòng,4.7,4.8,4.8,4.8,4.6,4.7,4.5,4.7,353,45,190
Hải Phòng Travel,19:03:00,Other,20:33,Other,220000,220000,2025-11-15,Hà Nội,Hải Phòng,4.5,4.3,4.3,4.4,4.4,4.3,4.4,4.4,1256,27,90
Hải Phòng Travel,21:04:00,Other,22:34,Other,220000,220000,2025-11-15,Hà Nội,Hải Phòng,4.5,4.3,4.3,4.4,4.4,4.3,4.4,4.4,1256,27,90
Hải Phòng Travel,13:03:00,Other,14:33,Other,220000,220000,2025-11-15,Hà Nội,Hải Phòng,4.5,4.3,4.3,4.4,4.4,4.3,4.4,4.4,1256,27,90
Hải Âu,12:30:00,Bến xe,13:35,Văn phòng,150000,150000,2025-11-15,Hà Nội,Hải Phòng,4.8,4.8,4.9,4.8,4.8,4.8,4.9,4.8,7288,11,65
Hoàng Phương Limousine,16:25:00,Other,18:25,Other,230000,230000,2025-11-15,Hà Nội,Hải Phòng,4.7,4.4,4.4,4.4,4.5,4.2,4.7,4.4,99,9,120
Hải Âu,09:30:00,Bến xe,10:40,Bến xe,150000,150000,2025-11-15,Hà Nội,Hải Phòng,4.8,4.8,4.9,4.8,4.8,4.8,4.9,4.8,7288,11,70
Anh Huy Travel,13:00:00,Văn phòng,15:10,Văn phòng,150000,135000,2025-11-15,Hà Nội,Hải Phòng,4.7,4.6,4.7,4.6,4.5,4.5,4.6,4.6,1025,16,130
Anh Huy Travel,17:00:00,Văn phòng,19:10,Văn phòng,150000,135000,2025-11-15,Hà Nội,Hải Phòng,4.7,4.6,4.7,4.6,4.5,4.5,4.6,4.6,1025,16,130
Anh Huy Travel,16:00:00,Văn phòng,18:10,Văn phòng,150000,135000,2025-11-15,Hà Nội,Hải Phòng,4.7,4.6,4.7,4.6,4.5,4.5,4.6,4.6,1025,16,130
Daiichi Travel,06:01:00,Văn phòng,09:11,Văn phòng,250000,250000,2025-11-15,Hà Nội,Hải Phòng,4.7,4.8,4.8,4.8,4.6,4.7,4.5,4.7,353,45,190
Daiichi Travel,15:30:00,Văn phòng,18:40,Văn phòng,320000,320000,2025-11-15,Hà Nội,Hải Phòng,4.7,4.8,4.8,4.8,4.6,4.7,4.5,4.7,353,11,190
Hải Phòng Travel,14:02:00,Other,15:32,Other,230000,230000,2025-11-15,Hà Nội,Hải Phòng,4.5,4.3,4.3,4.4,4.4,4.3,4.4,4.4,1256,11,90
Hải Phòng Travel,15:02:00,Other,16:32,Other,230000,230000,2025-11-15,Hà Nội,Hải Phòng,4.5,4.3,4.3,4.4,4.4,4.3,4.4,4.4,1256,11,90
Hải Phòng Travel,15:01:00,Other,16:31,Other,230000,230000,2025-11-15,Hà Nội,Hải Phòng,4.5,4.3,4.3,4.4,4.4,4.3,4.4,4.4,1256,11,90
Hoàng Phương Limousine,09:01:00,Other,11:01,Other,230000,230000,2025-11-15,Hà Nội,Hải Phòng,4.7,4.4,4.4,4.4,4.5,4.2,4.7,4.4,99,9,120
Hải Âu,15:00:00,Bến xe,16:10,Bến xe,130000,130000,2025-11-15,Hà Nội,Hải Phòng,4.8,4.8,4.9,4.8,4.8,4.8,4.9,4.8,7288,45,70
Hoàng Phương Limousine,17:00:00,Other,19:00,Other,230000,230000,2025-11-15,Hà Nội,Hải Phòng,4.7,4.4,4.4,4.4,4.5,4.2,4.7,4.4,99,9,120
Hải Âu,13:30:00,Bến xe,14:40,Bến xe,150000,150000,2025-11-15,Hà Nội,Hải Phòng,4.8,4.8,4.9,4.8,4.8,4.8,4.9,4.8,7288,11,70
Hoàng Phương Limousine,10:00:00,Other,12:00,Other,230000,230000,2025-11-15,Hà Nội,Hải Phòng,4.7,4.4,4.4,4.4,4.5,4.2,4.7,4.4,99,9,120
Hải Âu,14:00:00,Bến xe,15:10,Bến xe,130000,130000,2025-11-15,Hà Nội,Hải Phòng,4.8,4.8,4.9,4.8,4.8,4.8,4.9,4.8,7288,45,70
Daiichi Travel,08:30:00,Văn phòng,11:40,Văn phòng,320000,320000,2025-11-15,Hà Nội,Hải Phòng,4.7,4.8,4.8,4.8,4.6,4.7,4.5,4.7,353,11,190
Kết Đoàn Bus,13:20:00,Văn phòng,15:05,Bến xe,150000,150000,2025-11-15,Hà Nội,Hải Phòng,4.4,4.2,4.4,4.3,4.3,4.3,4.4,4.1,1282,16,105
Cát Bà Limousine,07:00:00,Văn phòng,10:00,Văn phòng,420000,380000,2025-11-15,Hà Nội,Hải Phòng,4.7,4.6,4.5,4.7,4.6,4.6,4.7,4.7,127,9,180
Kết Đoàn Bus,10:40:00,Văn phòng,12:25,Bến xe,150000,150000,2025-11-15,Hà Nội,Hải Phòng,4.4,4.2,4.4,4.3,4.3,4.3,4.4,4.1,1282,16,105
Kết Đoàn Bus,15:50:00,Văn phòng,17:35,Bến xe,150000,150000,2025-11-15,Hà Nội,Hải Phòng,4.4,4.2,4.4,4.3,4.3,4.3,4.4,4.1,1282,16,105
Cát Bà Luxury,14:00:00,Văn phòng,17:00,Văn phòng,300000,300000,2025-11-15,Hà Nội,Hải Phòng,3.3,2.8,2.6,2.7,2.6,2.6,2.6,2.7,10,45,180
FUTA HÀ SƠN,17:30:00,Bến xe,21:30,Other,300000,300000,2025-11-15,Hà Nội,Nghệ An,4.9,4.8,4.8,4.8,4.8,4.8,4.8,4.8,370,34,240
Thăng Long,23:55:00,Bến xe,05:15,Bến xe,200000,200000,2025-11-15,Hà Nội,Nghệ An,4.8,4.7,4.8,4.7,4.4,4.5,4.7,4.6,446,40,320
Nam Quỳnh Anh,23:50:00,Bến xe,05:55,Bến xe,280000,280000,2025-11-15,Hà Nội,Nghệ An,4.5,4.3,4.5,4.2,4.2,4.2,4.8,4.2,2050,32,365
Văn Minh,12:30:00,Other,17:05,Other,410000,410000,2025-11-15,Hà Nội,Nghệ An,5.0,4.9,4.9,5.0,5.0,4.9,4.9,5.0,163,21,275
Hồng Vinh Limousine,07:45:00,Văn phòng,12:30,Văn phòng,300000,300000,2025-11-15,Hà Nội,Nghệ An,4.8,4.9,4.9,4.8,4.8,4.8,5.0,4.8,200,9,285
