company_name,departure_time,pickup_point,arrival_time,dropoff_point,price_original,price_discounted,departure_date,start_point,destination,rating_safety,rating_info_accuracy,rating_info_completeness,rating_staff_attitude,rating_comfort,rating_service_quality,rating_punctuality,rating_overall,reviewer_count,number_of_seat,duration_minutes
Quang Nghị,22:30:00,Văn phòng,05:00,Bến xe,250000,250000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,46,390
Hà Tuấn,12:30:00,Văn phòng,19:00,Văn phòng,350000,350000,2025-11-21,Hà Nội,Hà Giang,3.8,3.6,3.6,3.9,3.5,3.5,4.5,3.9,66,24,390
Cầu Mè,09:30:00,Bến xe,16:30,Other,250000,250000,2025-11-21,Hà Nội,Hà Giang,4.5,4.2,4.3,4.5,3.8,4.2,4.5,4.3,148,41,420
Đăng Quang,23:00:00,Other,05:35,Văn phòng,350000,300000,2025-11-21,Hà Nội,Hà Giang,4.8,4.6,4.6,4.6,4.7,4.7,4.6,4.6,22,24,395
Bus Vip Limousine Ha Giang,07:00:00,Other,13:00,Other,320000,320000,2025-11-21,Hà Nội,Hà Giang,4.8,4.8,4.8,4.9,4.8,4.8,4.4,4.8,11,9,360
Đông Bắc Travel,16:00:00,Văn phòng,22:00,Other,300000,250000,2025-11-21,Hà Nội,Hà Giang,5.0,5.0,5.0,5.0,5.0,5.0,4.9,5.0,42,16,360
Bằng Phấn,13:30:00,Văn phòng,20:30,Bến xe,350000,340000,2025-11-21,Hà Nội,Hà Giang,4.7,4.7,4.7,4.6,4.6,4.7,4.9,4.7,1747,24,420
Mạnh Quân,14:30:00,Bến xe,21:00,Bến xe,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.6,4.4,4.5,4.4,4.3,4.2,4.8,4.5,597,24,390
Vĩnh Thiện,11:00:00,Bến xe,18:30,Bến xe,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.8,4.4,4.3,4.5,4.6,4.7,5.0,4.4,43,24,450
Quang Tuyến,14:00:00,Other,20:30,Văn phòng,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.4,4.0,4.2,4.0,4.0,4.0,4.3,4.1,265,24,390
Quang Nghị,08:00:00,Bến xe,14:30,Bến xe,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,24,390
Hà Tuấn,22:00:00,Văn phòng,04:30,Văn phòng,350000,350000,2025-11-21,Hà Nội,Hà Giang,3.8,3.6,3.6,3.9,3.5,3.5,4.5,3.9,66,22,390
Cầu Mè,07:30:00,Bến xe,14:30,Other,250000,250000,2025-11-21,Hà Nội,Hà Giang,4.5,4.2,4.3,4.5,3.8,4.2,4.5,4.3,148,41,420
Đăng Quang,21:10:00,Other,03:45,Văn phòng,350000,300000,2025-11-21,Hà Nội,Hà Giang,4.8,4.6,4.6,4.6,4.7,4.7,4.6,4.6,22,24,395
Mạnh Hà,09:30:00,Other,14:30,Bến xe,220000,200000,2025-11-21,Hà Nội,Hà Giang,4.5,4.1,4.4,4.5,4.5,4.4,1.0,4.4,34,44,300
Ngọc Cường VIP,16:00:00,Văn phòng,21:30,Văn phòng,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.8,4.8,4.8,4.8,4.8,4.9,5.0,4.8,71,16,330
Ngọc Sơn,20:45:00,Bến xe,02:15,Văn phòng,350000,330000,2025-11-21,Hà Nội,Hà Giang,5.0,4.3,3.8,3.8,3.5,3.3,3.0,3.0,2,24,330
Vũ Hán Group,19:00:00,Văn phòng,03:50,Bến xe,450000,450000,2025-11-21,Hà Nội,Hà Giang,3.7,3.6,3.7,3.7,3.6,3.6,3.0,3.5,48,20,530
Cát Bà Luxury,16:30:00,Other,23:30,Bến xe,400000,400000,2025-11-21,Hà Nội,Hà Giang,3.3,2.8,2.6,2.7,2.6,2.6,2.6,2.7,10,26,420
Bằng Phấn,16:00:00,Other,22:30,Bến xe,300000,290000,2025-11-21,Hà Nội,Hà Giang,4.7,4.7,4.7,4.6,4.6,4.7,4.9,4.7,1747,13,390
Bằng Phấn,09:30:00,Bến xe,15:30,Bến xe,350000,340000,2025-11-21,Hà Nội,Hà Giang,4.7,4.7,4.7,4.6,4.6,4.7,4.9,4.7,1747,24,360
Bằng Phấn,11:31:00,Bến xe,17:31,Bến xe,350000,340000,2025-11-21,Hà Nội,Hà Giang,4.7,4.7,4.7,4.6,4.6,4.7,4.9,4.7,1747,24,360
Mạnh Quân,08:30:00,Bến xe,15:00,Bến xe,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.6,4.4,4.5,4.4,4.3,4.2,4.8,4.5,597,24,390
Ngọc Sơn,18:15:00,Bến xe,23:45,Văn phòng,350000,330000,2025-11-21,Hà Nội,Hà Giang,5.0,4.3,3.8,3.8,3.5,3.3,3.0,3.0,2,24,330
Ngọc Sơn,11:15:00,Bến xe,16:45,Văn phòng,350000,330000,2025-11-21,Hà Nội,Hà Giang,5.0,4.3,3.8,3.8,3.5,3.3,3.0,3.0,2,24,330
Quang Tuyến,08:00:00,Other,14:30,Văn phòng,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.4,4.0,4.2,4.0,4.0,4.0,4.3,4.1,265,24,390
Ngọc Sơn,07:00:00,Bến xe,12:30,Văn phòng,350000,330000,2025-11-21,Hà Nội,Hà Giang,5.0,4.3,3.8,3.8,3.5,3.3,3.0,3.0,2,24,330
Quang Tuyến,21:00:00,Bến xe,03:30,Văn phòng,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.4,4.0,4.2,4.0,4.0,4.0,4.3,4.1,265,24,390
Quang Tuyến,17:00:00,Other,23:30,Văn phòng,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.4,4.0,4.2,4.0,4.0,4.0,4.3,4.1,265,24,390
Quang Nghị,21:30:00,Văn phòng,04:00,Văn phòng,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,24,390
Vĩnh Thiện,20:01:00,Bến xe,03:31,Bến xe,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.8,4.4,4.3,4.5,4.6,4.7,5.0,4.4,43,24,450
Quang Nghị,20:30:00,Văn phòng,02:30,Văn phòng,250000,250000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,21,360
Quang Nghị,20:00:00,Văn phòng,02:00,Văn phòng,250000,250000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,21,360
Đăng Quang,09:00:00,Other,15:35,Văn phòng,350000,300000,2025-11-21,Hà Nội,Hà Giang,4.8,4.6,4.6,4.6,4.7,4.7,4.6,4.6,22,24,395
Đăng Quang,21:00:00,Other,03:35,Văn phòng,350000,300000,2025-11-21,Hà Nội,Hà Giang,4.8,4.6,4.6,4.6,4.7,4.7,4.6,4.6,22,24,395
Đăng Quang,17:00:00,Other,23:35,Văn phòng,350000,300000,2025-11-21,Hà Nội,Hà Giang,4.8,4.6,4.6,4.6,4.7,4.7,4.6,4.6,22,24,395
Bằng Phấn,09:30:00,Bến xe,17:15,Bến xe,300000,290000,2025-11-21,Hà Nội,Hà Giang,4.7,4.7,4.7,4.6,4.6,4.7,4.9,4.7,1747,34,465
Bằng Phấn,12:30:00,Bến xe,18:30,Bến xe,350000,340000,2025-11-21,Hà Nội,Hà Giang,4.7,4.7,4.7,4.6,4.6,4.7,4.9,4.7,1747,24,360
Quang Tuyến,10:30:00,Bến xe,17:00,Văn phòng,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.4,4.0,4.2,4.0,4.0,4.0,4.3,4.1,265,24,390
Quang Nghị,20:30:00,Văn phòng,04:00,Văn phòng,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,24,450
Quang Nghị,11:00:00,Other,17:40,Văn phòng,300000,300000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,34,400
Quang Nghị,20:30:00,Văn phòng,07:00,Văn phòng,400000,400000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,21,630
Vĩnh Thiện,20:00:00,Bến xe,03:30,Bến xe,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.8,4.4,4.3,4.5,4.6,4.7,5.0,4.4,43,22,450
Đăng Quang,11:45:00,Other,18:20,Văn phòng,350000,300000,2025-11-21,Hà Nội,Hà Giang,4.8,4.6,4.6,4.6,4.7,4.7,4.6,4.6,22,24,395
Cầu Mè,21:00:00,Bến xe,04:00,Other,250000,250000,2025-11-21,Hà Nội,Hà Giang,4.5,4.2,4.3,4.5,3.8,4.2,4.5,4.3,148,41,420
Ngọc Sơn,12:30:00,Bến xe,18:00,Văn phòng,350000,330000,2025-11-21,Hà Nội,Hà Giang,5.0,4.3,3.8,3.8,3.5,3.3,3.0,3.0,2,24,330
Hà Tuấn,08:00:00,Bến xe,15:00,Bến xe,350000,350000,2025-11-21,Hà Nội,Hà Giang,3.8,3.6,3.6,3.9,3.5,3.5,4.5,3.9,66,20,420
Hà Tuấn,20:30:00,Bến xe,03:30,Bến xe,350000,350000,2025-11-21,Hà Nội,Hà Giang,3.8,3.6,3.6,3.9,3.5,3.5,4.5,3.9,66,20,420
Quang Tuyến,11:30:00,Other,18:00,Văn phòng,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.4,4.0,4.2,4.0,4.0,4.0,4.3,4.1,265,24,390
Bằng Phấn,11:31:00,Bến xe,17:01,Other,350000,340000,2025-11-21,Hà Nội,Hà Giang,4.7,4.7,4.7,4.6,4.6,4.7,4.9,4.7,1747,24,330
Vũ Hán Group,19:00:00,Văn phòng,02:05,Other,200000,200000,2025-11-21,Hà Nội,Hà Giang,3.7,3.6,3.7,3.7,3.6,3.6,3.0,3.5,48,20,425
Vũ Hán Group,19:15:00,Other,03:50,Bến xe,440000,440000,2025-11-21,Hà Nội,Hà Giang,3.7,3.6,3.7,3.7,3.6,3.6,3.0,3.5,48,20,515
Mạnh Hà,13:50:00,Other,19:10,Bến xe,220000,200000,2025-11-21,Hà Nội,Hà Giang,4.5,4.1,4.4,4.5,4.5,4.4,1.0,4.4,34,44,320
Đăng Quang,23:00:00,Other,04:35,Other,350000,300000,2025-11-21,Hà Nội,Hà Giang,4.8,4.6,4.6,4.6,4.7,4.7,4.6,4.6,22,24,335
Mạnh Hà,20:30:00,Other,01:55,Bến xe,220000,200000,2025-11-21,Hà Nội,Hà Giang,4.5,4.1,4.4,4.5,4.5,4.4,1.0,4.4,34,44,325
Vũ Hán Group,19:15:00,Other,02:05,Other,190000,190000,2025-11-21,Hà Nội,Hà Giang,3.7,3.6,3.7,3.7,3.6,3.6,3.0,3.5,48,20,410
Cát Bà Luxury,19:30:00,Other,02:30,Bến xe,400000,400000,2025-11-21,Hà Nội,Hà Giang,3.3,2.8,2.6,2.7,2.6,2.6,2.6,2.7,10,26,420
Cát Bà Luxury,12:30:00,Other,19:30,Bến xe,400000,400000,2025-11-21,Hà Nội,Hà Giang,3.3,2.8,2.6,2.7,2.6,2.6,2.6,2.7,10,26,420
Ngọc Cường VIP,07:00:00,Văn phòng,12:30,Văn phòng,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.8,4.8,4.8,4.8,4.8,4.9,5.0,4.8,71,16,330
Mạnh Hà,20:20:00,Other,01:40,Bến xe,220000,200000,2025-11-21,Hà Nội,Hà Giang,4.5,4.1,4.4,4.5,4.5,4.4,1.0,4.4,34,44,320
Đăng Quang,09:00:00,Other,14:35,Other,350000,300000,2025-11-21,Hà Nội,Hà Giang,4.8,4.6,4.6,4.6,4.7,4.7,4.6,4.6,22,24,335
Quang Nghị,10:00:00,Bến xe,16:30,Văn phòng,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,24,390
Quang Nghị,20:00:00,Văn phòng,02:30,Văn phòng,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,24,390
Quang Nghị,20:00:00,Văn phòng,06:30,Văn phòng,400000,400000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,21,630
Bằng Phấn,12:30:00,Bến xe,18:00,Other,350000,340000,2025-11-21,Hà Nội,Hà Giang,4.7,4.7,4.7,4.6,4.6,4.7,4.9,4.7,1747,24,330
Bằng Phấn,12:30:00,Bến xe,17:30,Other,350000,340000,2025-11-21,Hà Nội,Hà Giang,4.7,4.7,4.7,4.6,4.6,4.7,4.9,4.7,1747,24,300
Bằng Phấn,09:30:00,Bến xe,15:00,Other,350000,340000,2025-11-21,Hà Nội,Hà Giang,4.7,4.7,4.7,4.6,4.6,4.7,4.9,4.7,1747,24,330
Vũ Hán Group,19:15:00,Other,03:35,Other,390000,390000,2025-11-21,Hà Nội,Hà Giang,3.7,3.6,3.7,3.7,3.6,3.6,3.0,3.5,48,20,500
Vũ Hán Group,19:00:00,Văn phòng,03:20,Other,350000,350000,2025-11-21,Hà Nội,Hà Giang,3.7,3.6,3.7,3.7,3.6,3.6,3.0,3.5,48,20,500
Vũ Hán Group,19:00:00,Văn phòng,02:20,Other,230000,230000,2025-11-21,Hà Nội,Hà Giang,3.7,3.6,3.7,3.7,3.6,3.6,3.0,3.5,48,20,440
Đăng Quang,21:00:00,Other,02:35,Other,350000,300000,2025-11-21,Hà Nội,Hà Giang,4.8,4.6,4.6,4.6,4.7,4.7,4.6,4.6,22,24,335
Đăng Quang,17:00:00,Other,22:35,Other,350000,300000,2025-11-21,Hà Nội,Hà Giang,4.8,4.6,4.6,4.6,4.7,4.7,4.6,4.6,22,24,335
Đăng Quang,11:45:00,Other,17:20,Other,350000,300000,2025-11-21,Hà Nội,Hà Giang,4.8,4.6,4.6,4.6,4.7,4.7,4.6,4.6,22,24,335
Quang Nghị,21:30:00,Bến xe,04:00,Bến xe,250000,250000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,40,390
Quang Nghị,07:00:00,Bến xe,19:00,Other,450000,450000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,19,720
Quang Nghị,07:00:00,Văn phòng,13:40,Văn phòng,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,16,400
Quang Nghị,07:00:00,Bến xe,13:30,Văn phòng,300000,300000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,19,390
Quang Nghị,12:30:00,Other,19:00,Văn phòng,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,24,390
Quang Nghị,23:00:00,Other,05:20,Bến xe,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,24,380
Bằng Phấn,11:31:00,Bến xe,16:31,Other,350000,340000,2025-11-21,Hà Nội,Hà Giang,4.7,4.7,4.7,4.6,4.6,4.7,4.9,4.7,1747,24,300
Bằng Phấn,09:30:00,Bến xe,14:30,Other,350000,340000,2025-11-21,Hà Nội,Hà Giang,4.7,4.7,4.7,4.6,4.6,4.7,4.9,4.7,1747,24,300
Bằng Phấn,09:30:00,Bến xe,16:45,Other,300000,290000,2025-11-21,Hà Nội,Hà Giang,4.7,4.7,4.7,4.6,4.6,4.7,4.9,4.7,1747,34,435
Quang Nghị,07:30:00,Other,19:00,Other,450000,450000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,19,690
Quang Nghị,21:00:00,Other,04:00,Văn phòng,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,24,420
Vũ Hán Group,19:00:00,Văn phòng,03:05,Other,320000,320000,2025-11-21,Hà Nội,Hà Giang,3.7,3.6,3.7,3.7,3.6,3.6,3.0,3.5,48,20,485
Vũ Hán Group,19:15:00,Other,02:20,Other,220000,220000,2025-11-21,Hà Nội,Hà Giang,3.7,3.6,3.7,3.7,3.6,3.6,3.0,3.5,48,20,425
Quang Nghị,07:30:00,Other,13:30,Văn phòng,300000,300000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,19,360
Vũ Hán Group,19:00:00,Văn phòng,03:35,Other,400000,400000,2025-11-21,Hà Nội,Hà Giang,3.7,3.6,3.7,3.7,3.6,3.6,3.0,3.5,48,20,515
Vũ Hán Group,19:15:00,Other,02:50,Other,270000,270000,2025-11-21,Hà Nội,Hà Giang,3.7,3.6,3.7,3.7,3.6,3.6,3.0,3.5,48,20,455
Vũ Hán Group,19:15:00,Other,03:05,Other,310000,310000,2025-11-21,Hà Nội,Hà Giang,3.7,3.6,3.7,3.7,3.6,3.6,3.0,3.5,48,20,470
Vũ Hán Group,19:00:00,Văn phòng,02:50,Other,280000,280000,2025-11-21,Hà Nội,Hà Giang,3.7,3.6,3.7,3.7,3.6,3.6,3.0,3.5,48,20,470
Vũ Hán Group,19:15:00,Other,03:20,Other,340000,340000,2025-11-21,Hà Nội,Hà Giang,3.7,3.6,3.7,3.7,3.6,3.6,3.0,3.5,48,20,485
Đăng Quang,21:10:00,Other,02:45,Other,350000,300000,2025-11-21,Hà Nội,Hà Giang,4.8,4.6,4.6,4.6,4.7,4.7,4.6,4.6,22,24,335
Bằng Phấn,07:30:00,Other,13:30,Bến xe,300000,290000,2025-11-21,Hà Nội,Hà Giang,4.7,4.7,4.7,4.6,4.6,4.7,4.9,4.7,1747,13,360
Bằng Phấn,07:00:00,Văn phòng,13:30,Bến xe,300000,290000,2025-11-21,Hà Nội,Hà Giang,4.7,4.7,4.7,4.6,4.6,4.7,4.9,4.7,1747,13,390
Bằng Phấn,16:00:00,Văn phòng,22:30,Bến xe,300000,290000,2025-11-21,Hà Nội,Hà Giang,4.7,4.7,4.7,4.6,4.6,4.7,4.9,4.7,1747,13,390
Bằng Phấn,16:30:00,Other,22:30,Bến xe,300000,290000,2025-11-21,Hà Nội,Hà Giang,4.7,4.7,4.7,4.6,4.6,4.7,4.9,4.7,1747,13,360
Hà Tuấn,21:00:00,Bến xe,03:30,Bến xe,300000,250000,2025-11-21,Hà Nội,Hà Giang,3.8,3.6,3.6,3.9,3.5,3.5,4.5,3.9,66,34,390
Quang Nghị,22:30:00,Bến xe,05:00,Bến xe,250000,250000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,46,390
Quang Nghị,09:00:00,Bến xe,15:30,Văn phòng,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,24,390
Quang Nghị,20:00:00,Bến xe,02:30,Văn phòng,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,24,390
Quang Nghị,21:30:00,Bến xe,04:00,Văn phòng,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,24,390
Quang Nghị,12:30:00,Bến xe,19:00,Văn phòng,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,24,390
Quang Nghị,22:00:00,Bến xe,04:30,Văn phòng,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,24,390
Bằng Phấn,07:20:00,Other,13:30,Bến xe,300000,290000,2025-11-21,Hà Nội,Hà Giang,4.7,4.7,4.7,4.6,4.6,4.7,4.9,4.7,1747,13,370
Bằng Phấn,16:25:00,Other,22:30,Bến xe,300000,290000,2025-11-21,Hà Nội,Hà Giang,4.7,4.7,4.7,4.6,4.6,4.7,4.9,4.7,1747,13,365
Bằng Phấn,07:25:00,Other,13:30,Bến xe,300000,290000,2025-11-21,Hà Nội,Hà Giang,4.7,4.7,4.7,4.6,4.6,4.7,4.9,4.7,1747,13,365
Bằng Phấn,16:20:00,Other,22:30,Bến xe,300000,290000,2025-11-21,Hà Nội,Hà Giang,4.7,4.7,4.7,4.6,4.6,4.7,4.9,4.7,1747,13,370
Mạnh Quân,22:10:00,Other,03:30,Bến xe,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.6,4.4,4.5,4.4,4.3,4.2,4.8,4.5,597,24,320
Mạnh Quân,15:15:00,Other,21:00,Bến xe,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.6,4.4,4.5,4.4,4.3,4.2,4.8,4.5,597,24,345
Mạnh Quân,09:15:00,Other,15:00,Bến xe,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.6,4.4,4.5,4.4,4.3,4.2,4.8,4.5,597,24,345
Quang Nghị,10:00:00,Other,16:30,Văn phòng,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,24,390
Quang Nghị,09:00:00,Other,15:30,Văn phòng,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,24,390
Quang Nghị,21:30:00,Other,04:00,Văn phòng,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,24,390
Quang Nghị,20:00:00,Other,02:30,Văn phòng,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,24,390
Quang Nghị,22:00:00,Other,04:30,Văn phòng,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,24,390
Daiichi Travel,16:00:00,Văn phòng,21:40,Văn phòng,250000,250000,2025-11-21,Hà Nội,Hà Giang,4.7,4.8,4.8,4.8,4.6,4.8,4.6,4.8,359,30,340
Daiichi Travel,23:00:00,Văn phòng,04:40,Văn phòng,250000,250000,2025-11-21,Hà Nội,Hà Giang,4.7,4.8,4.8,4.8,4.6,4.8,4.6,4.8,359,30,340
Quang Nghị,16:00:00,Văn phòng,22:40,Văn phòng,350000,350000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,19,400
Quang Nghị,21:00:00,Bến xe,03:30,Bến xe,300000,300000,2025-11-21,Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4,3.8,719,34,390
Hà Giang Epic,07:20:00,Other,13:30,Văn phòng,0,0,2025-11-21,Hà Nội,Hà Giang,4.0,1.0,4.6,1.0,2.0,2.0,4.7,2.0,1,13,370
Hà Giang Epic,16:20:00,Other,22:30,Văn phòng,0,0,2025-11-21,Hà Nội,Hà Giang,4.0,1.0,4.6,1.0,2.0,2.0,4.7,2.0,1,13,370
Hà Giang Epic,17:00:00,Other,22:30,Văn phòng,0,0,2025-11-21,Hà Nội,Hà Giang,4.0,1.0,4.6,1.0,2.0,2.0,4.7,2.0,1,13,330
Hà Giang Epic,16:00:00,Văn phòng,22:30,Văn phòng,0,0,2025-11-21,Hà Nội,Hà Giang,4.0,1.0,4.6,1.0,2.0,2.0,4.7,2.0,1,13,390
Hà Giang Epic,08:00:00,Other,13:30,Văn phòng,0,0,2025-11-21,Hà Nội,Hà Giang,4.0,1.0,4.6,1.0,2.0,2.0,4.7,2.0,1,13,330
Hà Giang Epic,07:00:00,Văn phòng,13:30,Văn phòng,0,0,2025-11-21,Hà Nội,Hà Giang,4.0,1.0,4.6,1.0,2.0,2.0,4.7,2.0,1,13,390
Toán Oanh,22:15:00,Other,04:15,Bến xe,0,0,2025-11-21,Hà Nội,Hà Giang,3.0,2.0,4.6,4.0,3.0,3.5,4.7,2.5,2,40,360
Toán Oanh,21:40:00,Other,04:15,Bến xe,0,0,2025-11-21,Hà Nội,Hà Giang,3.0,2.0,4.6,4.0,3.0,3.5,4.7,2.5,2,40,395
Hạ Long Travel Limousine,17:00:00,Văn phòng,19:30,Văn phòng,260000,250000,2025-11-21,Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0,4.8,823,10,150
Thành An Limousine,08:00:00,Other,10:45,Other,200000,180000,2025-11-21,Hà Nội,Quảng Ninh,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,9,165
Anh Huy 92 Limousine,10:00:00,Văn phòng,14:55,Bến xe,450000,430000,2025-11-21,Hà Nội,Quảng Ninh,4.4,4.0,4.1,4.4,4.1,4.1,3.9,3.8,39,9,295
Hạ Long Star Limousine,08:00:00,Văn phòng,10:30,Văn phòng,250000,230000,2025-11-21,Hà Nội,Quảng Ninh,5.0,4.9,4.9,5.0,4.9,4.9,5.0,4.9,107,9,150
Cửa Ông Limousine,07:00:00,Văn phòng,10:45,Other,240000,220000,2025-11-21,Hà Nội,Quảng Ninh,4.4,4.1,4.3,4.3,4.2,4.1,4.3,4.1,528,9,225
Phú Bình,19:00:00,Other,21:15,Other,180000,180000,2025-11-21,Hà Nội,Quảng Ninh,4.3,4.0,4.0,4.0,3.9,3.9,3.7,4.6,50,7,135
Cửa Ông Bus,10:00:00,Văn phòng,13:30,Văn phòng,240000,220000,2025-11-21,Hà Nội,Quảng Ninh,4.9,4.7,4.7,5.0,4.9,4.7,4.7,4.8,15,9,210
Ka Long,22:00:00,Bến xe,05:40,Bến xe,250000,250000,2025-11-21,Hà Nội,Quảng Ninh,5.0,5.0,5.0,5.0,4.7,4.9,5.0,5.0,69,34,460
Hạ Long Xanh,08:00:00,Văn phòng,12:15,Other,180000,180000,2025-11-21,Hà Nội,Quảng Ninh,4.6,4.6,4.6,4.5,4.5,4.4,4.6,4.4,77,16,255
Cường Phát Limousine,08:30:00,Văn phòng,11:30,Other,240000,230000,2025-11-21,Hà Nội,Quảng Ninh,4.8,4.7,4.8,4.6,4.9,4.7,4.6,4.6,25,11,180
Hạ Long Travel Limousine,21:00:00,Văn phòng,23:30,Văn phòng,260000,250000,2025-11-21,Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0,4.8,823,10,150
Cửa Ông Limousine,08:00:00,Văn phòng,12:15,Other,300000,280000,2025-11-21,Hà Nội,Quảng Ninh,4.4,4.1,4.3,4.3,4.2,4.1,4.3,4.1,528,9,255
Hạ Long Star Limousine,09:00:00,Văn phòng,11:30,Văn phòng,250000,230000,2025-11-21,Hà Nội,Quảng Ninh,5.0,4.9,4.9,5.0,4.9,4.9,5.0,4.9,107,9,150
Anh Huy 92 Limousine,20:00:00,Văn phòng,00:55,Bến xe,450000,430000,2025-11-21,Hà Nội,Quảng Ninh,4.4,4.0,4.1,4.4,4.1,4.1,3.9,3.8,39,9,295
Cửa Ông Bus,14:00:00,Văn phòng,17:30,Văn phòng,240000,220000,2025-11-21,Hà Nội,Quảng Ninh,4.9,4.7,4.7,5.0,4.9,4.7,4.7,4.8,15,9,210
Phú Bình,20:00:00,Other,22:15,Other,180000,180000,2025-11-21,Hà Nội,Quảng Ninh,4.3,4.0,4.0,4.0,3.9,3.9,3.7,4.6,50,7,135
Hạ Long Xanh,11:00:00,Văn phòng,14:00,Văn phòng,180000,180000,2025-11-21,Hà Nội,Quảng Ninh,4.6,4.6,4.6,4.5,4.5,4.4,4.6,4.4,77,16,180
