company_name,bus_rating,seat_type,departure_time,pickup_point,arrival_date,arrival_time,dropoff_point,duration,price_original,price_discounted,percent_discount,departure_date,start_point,destination,An toàn,Thông tin chính xác,Thông tin đầy đủ,Thái độ nhân viên,Tiện nghi & thoải mái,Chất lượng dịch vụ,Đúng giờ
Anh Quốc Limousine,4.8 (3548),Limousine 9 chỗ,13:10,• Văn Phòng Nguyễn Văn Trỗi,,15:30,• Văn Phòng Vũng Tàu,2h20m,190.000,,,"T7, 01/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Vie Limousine,4.6 (4755),Limousine 9 chỗ,09:30,• Văn phòng Quận 1,,12:00,• Hồ Tràm,2h30m,320.000,,,"T7, 01/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.7,4.7,4.7,4.8
Anh Quốc Limousine,4.8 (3548),Limousine 9 chỗ,21:10,• Văn Phòng Nguyễn Văn Trỗi,,23:30,• Văn Phòng Vũng Tàu,2h20m,190.000,,,"T7, 01/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Anh Quốc Limousine,4.8 (3548),Limousine 9 chỗ,18:00,• Sân Bay Tân Sơn Nhất,,20:10,• Ngã 3 Lò Vôi,2h10m,190.000,,,"T7, 01/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,,,,,,,
Anh Quốc Limousine,4.8 (3548),Limousine 9 chỗ,12:31,• Văn phòng Quận 1,,14:46,• Văn Phòng Vũng Tàu,2h15m,180.000,,,"T7, 01/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Anh Quốc Limousine,4.8 (3548),Limousine 9 chỗ,21:00,• Sân Bay Tân Sơn Nhất,,23:30,• Văn Phòng Vũng Tàu,2h30m,190.000,,,"T7, 01/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Hoa Mai,4.4 (4314),Limousine 9 chỗ,09:00,• Văn phòng Quận 1,,10:55,• Văn phòng Hoa Mai Vũng Tàu,1h55m,200.000,,,"T7, 01/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,,,,,,,
Anh Quốc Limousine,4.8 (3548),Limousine 9 chỗ,15:31,• Văn phòng Quận 1,,17:46,• Văn Phòng Vũng Tàu,2h15m,180.000,,,"T7, 01/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,,,,,,,
Hoa Mai,4.4 (4314),Limousine 9 chỗ,13:00,• Văn phòng quận 5,,15:20,• Nội thành Vũng Tàu,2h20m,200.000,,,"T7, 01/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,,,,,,,
Vie Limousine,4.6 (4755),Limousine 9 chỗ,17:00,• Văn phòng Quận 1,,19:00,• Văn phòng Vũng Tàu,2h,190.000,,,"T7, 01/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,,,,,,,
Anh Quốc Limousine,4.8 (3548),Limousine 9 chỗ,19:00,• Sân Bay Tân Sơn Nhất,,21:30,• Văn Phòng Vũng Tàu,2h30m,190.000,,,"T7, 01/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Anh Quốc Limousine,4.8 (3548),Limousine 9 chỗ,15:10,• Văn Phòng Nguyễn Văn Trỗi,,17:30,• Văn Phòng Vũng Tàu,2h20m,190.000,,,"T7, 01/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,,,,,,,
Hoa Mai,4.4 (4314),Limousine 9 chỗ,18:32,• Văn phòng Hàng Xanh,,20:17,• Bến xe Bà Rịa,1h45m,200.000,,,"T7, 01/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.5,4.5,4.4,4.4,4.3,4.7
Vie Limousine,4.6 (4755),Limousine 9 chỗ,06:30,• Văn phòng Quận 1,,08:30,• Văn phòng Vũng Tàu,2h,190.000,,,"T7, 01/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,,,,,,,
Anh Quốc Limousine,4.8 (3548),Limousine 9 chỗ,12:00,• Sân Bay Tân Sơn Nhất,,14:10,• Ngã 3 Lò Vôi,2h10m,190.000,,,"T7, 01/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,,,,,,,
Anh Quốc Limousine,4.8 (3548),Limousine 9 chỗ,19:31,• Văn phòng Quận 1,,21:46,• Văn Phòng Vũng Tàu,2h15m,180.000,,,"T7, 01/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,,,,,,,
Vie Limousine,4.6 (4755),Limousine 9 chỗ,08:40,• Hàng Xanh Khu Du Lịch Văn Thánh,,11:00,• Văn phòng Vũng Tàu,2h20m,210.000,,,"T7, 01/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.7,4.7,4.7,4.8
Anh Quốc Limousine,4.8 (3548),Limousine 9 chỗ,14:10,• Văn Phòng Nguyễn Văn Trỗi,,16:30,• Văn Phòng Vũng Tàu,2h20m,190.000,,,"T7, 01/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,,,,,,,
Hoa Mai,4.4 (4314),Limousine 9 chỗ,10:00,• Văn phòng quận 5,,12:20,• Nội thành Vũng Tàu,2h20m,200.000,,,"T7, 01/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,,,,,,,
Anh Quốc Limousine,4.8 (3548),Limousine 9 chỗ,17:10,• Văn Phòng Nguyễn Văn Trỗi,,19:10,• Ngã 3 Lò Vôi,2h,190.000,,,"T7, 01/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,,,,,,,
